DOMAIN,STATE,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
XFRFNFK.COM,ROT,420,10,10,0,0,0,0,0,0,1,3,0,-13.392,18,0,49.95,49.95,LEGIT
VJSXQHRCOV.COM,UO,432,16,16,0,0,1,1,1,0,2,3,1,6.84,7,1,31.08,31.08,LEGIT
HPQF.COM,SO,693,18,18,0,0,0,1,0,0,1,3,1,9.984,9,0,38.85,38.85,FRAUD
PEMPCU.COM,TO,625,11,11,0,0,1,0,0,0,1,3,1,41.456,6,1,11.01,11.01,LEGIT
XQJIAZEW.NET,ROM,430,13,13,0,0,1,1,1,0,1,3,0,16.952,20,0,11.01,11.01,LEGIT
VUHZRNB.COM,ROM,430,6,6,0,0,1,1,1,0,2,3,1,-1.632,7,0,12.95,12.95,LEGIT
SUXXBHGEUCTU.COM,MO,685,13,13,1,0,1,1,0,0,1,3,0,31.992,7,0,12.95,12.95,LEGIT
PGSEQQPW.NET,KR,124,14,14,0,0,1,1,1,0,1,0,1,25.736,11,0,12.95,12.95,LEGIT
TMA.COM,NAO,166,23,23,0,0,1,1,1,0,2,3,0,-31.44,9,0,31.08,31.08,LEGIT
VNMBR.EDU,JAO,679,12,12,0,0,0,1,0,0,1,0,1,20.632,16,0,12.95,12.95,LEGIT
TMA.COM,BO,308,20,20,0,0,1,0,0,0,1,3,0,7.032,17,2,12.95,12.95,LEGIT
NJVVTTOKL.RR.COM,ROK,655,9,9,0,0,1,0,0,0,1,2,0,1.984,8,0,12.95,12.95,LEGIT
TMA.COM,KR,101,21,21,0,0,1,1,1,0,2,3,0,40.888,18,5,25.9,25.9,LEGIT
NUFKP.COM,NAO,166,9,9,0,0,0,0,1,0,1,3,0,-22.48,21,0,38.85,38.85,LEGIT
TMA.COM,KR,117,15,15,0,0,1,0,0,0,2,0,0,-43.36,11,1,31.08,31.08,LEGIT
XOSOP.COM,PO,614,14,14,0,0,0,0,0,0,1,0,0,2.176,16,0,39.96,39.96,LEGIT
VUHZRNB.COM,MV,369,21,21,0,0,1,0,0,0,1,3,0,27.208,9,9,12.95,12.95,LEGIT
VUHZRNB.COM,PO,614,15,15,0,0,0,0,0,0,1,3,1,1.392,19,2,12.95,12.95,LEGIT
XOSOP.COM,ROK,655,22,22,1,0,0,1,0,0,1,3,1,-7.696,24,2,12.95,12.95,LEGIT
VUHZRNB.COM,KR,102,14,14,1,0,1,0,0,0,2,1,1,21.04,7,0,12.95,12.95,LEGIT
TMA.COM,MO,685,14,14,0,0,1,1,0,0,1,2,1,36.288,11,2,38.85,38.85,LEGIT
XOSOP.COM,NAO,166,13,13,0,0,0,1,1,0,2,3,0,-16.992,24,4,38.85,38.85,LEGIT
XZXDQOGHY.NET,AO,675,2,2,0,0,1,1,0,0,1,3,0,-54.992,9,0,25.9,25.9,LEGIT
BWT.NET,KR,108,18,18,0,0,0,0,0,0,1,2,0,18.16,15,0,38.85,38.85,LEGIT
XOSOP.COM,AO,675,8,8,0,0,1,1,1,0,1,2,1,16.28,10,2,12.95,12.95,LEGIT
VUHZRNB.COM,CO,672,9,9,0,0,1,0,0,0,1,2,1,26.0,7,0,31.08,31.08,LEGIT
WAJCTHFVP.NET,TO,625,8,8,0,0,1,1,1,0,2,2,0,-40.96,8,1,38.85,38.85,LEGIT
XOSOP.COM,ROK,655,21,21,0,0,1,1,0,0,1,3,0,36.52,9,2,12.95,12.95,LEGIT
TGRXNMB.NET,CR,428,12,12,0,0,1,1,0,0,2,2,1,8.84,9,0,10.36,10.36,LEGIT
DWFLVXNVD.COM,NAO,166,19,19,0,0,0,0,0,0,2,4,0,25.28,8,2,38.85,38.85,LEGIT
TMA.COM,MO,685,23,23,0,0,1,1,1,0,1,3,0,19.992,13,0,10.36,10.36,LEGIT
ACYTF.COM,ROK,655,0,0,0,0,0,0,0,0,1,3,0,21.232,9,0,38.85,38.85,LEGIT
TMA.COM,LO,398,22,22,0,0,1,0,0,1,1,3,0,5.864,7,0,12.95,12.95,LEGIT
NEKSXUK.NET,SK,356,11,11,0,0,0,0,0,0,1,4,1,2.728,25,0,0.0,0.0,LEGIT
XOSOP.COM,KR,104,12,12,0,0,1,1,1,0,1,3,1,32.816,19,0,12.95,12.95,LEGIT
PMKQOJWX.COM,KR,116,18,18,0,0,1,1,1,0,1,1,0,-22.76,6,1,38.85,38.85,LEGIT
XOSOP.COM,ROK,655,16,16,0,0,0,0,0,0,1,4,0,-35.944,6,6,12.95,12.95,LEGIT
WAJCTHFVP.NET,PO,614,20,20,0,0,0,0,0,0,1,3,1,3.168,7,2,38.85,38.85,LEGIT
LWQ.NET,IO,664,13,13,1,0,1,0,0,0,3,3,1,27.584,6,0,25.9,25.9,LEGIT
VCWGQDR.NET,BO,308,11,11,1,0,1,1,0,0,1,3,1,45.192,10,0,12.95,12.95,LEGIT
TMA.COM,RONO,362,11,11,0,0,1,0,0,0,1,3,1,37.464,16,0,10.36,10.36,LEGIT
KHDUHKAQK.COM,KAO,688,10,10,0,0,0,0,0,0,1,3,0,29.568,20,0,31.08,31.08,LEGIT
TMA.COM,KR,121,20,20,1,0,0,1,1,0,1,3,1,-82.552,20,0,10.36,10.36,LEGIT
JJWNLKTMBUJBID.ORG,NAO,166,9,9,0,0,0,0,0,0,1,2,1,21.088,9,0,38.85,38.85,LEGIT
TKZOMMZCFHRNA.COM,KR,121,14,14,1,0,1,1,1,0,1,3,0,1.936,11,0,20.72,20.72,LEGIT
OKILHJS.COM,JAO,679,15,15,0,0,1,0,0,0,2,0,0,37.384,7,0,31.08,31.08,LEGIT
TCN.COM,",O",634,22,22,0,0,0,1,1,0,1,3,1,2.608,16,4,31.08,31.08,LEGIT
BRZWCURTY.NET,KR,115,9,9,1,0,1,0,0,0,1,2,0,-11.152,8,0,12.95,12.95,LEGIT
WAJCTHFVP.NET,SO,693,16,16,0,0,1,1,0,0,1,3,0,17.464,6,1,12.95,12.95,LEGIT
BRZWCURTY.NET,CO,672,22,22,0,0,1,1,1,0,1,3,1,16.824,8,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,115,10,10,0,0,0,1,1,0,1,2,0,-0.184,8,2,12.95,12.95,LEGIT
XOSOP.COM,NAO,166,16,16,0,0,1,0,0,0,1,3,0,14.792,9,9,49.95,49.95,LEGIT
NHG.COM,KR,105,9,9,0,0,1,0,0,0,1,0,1,15.92,10,0,38.85,38.85,LEGIT
UETUPHSQXY.COM,NAO,166,21,21,1,0,0,1,0,0,1,1,0,45.392,22,0,12.95,12.95,LEGIT
CNILHL.COM,UBAO,669,11,11,0,0,1,0,0,0,1,0,1,-7.6,18,0,11.01,11.01,LEGIT
TMA.COM,ROA,385,5,5,0,0,1,0,0,0,1,3,0,-34.12,9,9,12.95,12.95,LEGIT
XOSOP.COM,UBAO,669,11,11,0,0,0,1,0,0,1,1,0,-5.112,19,0,25.9,25.9,LEGIT
HMUKTZLWKURJBS.COM,CO,672,16,16,0,0,1,1,0,0,1,3,0,13.216,24,0,12.95,12.95,LEGIT
TMA.COM,KR,106,22,22,0,0,1,0,0,0,2,3,0,-17.776,6,1,12.95,12.95,LEGIT
VUHZRNB.COM,PO,614,19,19,0,0,0,1,1,0,1,3,0,-18.432,19,4,12.95,12.95,LEGIT
TMA.COM,LO,398,20,20,0,0,0,1,1,0,1,3,0,37.504,18,0,38.85,38.85,LEGIT
VUHZRNB.COM,IO,664,14,14,0,0,1,1,1,0,1,3,0,-19.648,11,0,25.9,25.9,LEGIT
ACYTF.COM,KR,121,15,15,0,0,0,0,0,0,1,2,0,18.76,17,0,38.85,38.85,LEGIT
TMA.COM,MO,685,22,22,1,0,1,1,1,0,1,2,1,17.384,23,0,25.9,25.9,LEGIT
TCN.COM,AO,675,11,11,0,0,0,0,0,0,2,0,0,-8.824,7,0,11.01,11.01,LEGIT
VUHZRNB.COM,KR,120,18,18,0,0,1,0,0,0,2,3,0,-7.896,11,0,12.95,12.95,LEGIT
TCN.COM,KR,104,13,13,0,0,1,1,1,0,2,0,0,-22.792,10,4,38.85,38.85,LEGIT
VUHZRNB.COM,PO,614,19,19,0,0,0,0,0,0,1,3,0,4.456,24,3,12.95,12.95,LEGIT
KDCKLSZKC.COM,MV,369,16,16,0,0,0,0,0,0,1,3,0,-10.44,17,0,38.85,38.85,LEGIT
VUHZRNB.COM,NNO,603,20,20,0,0,1,1,1,0,1,2,1,59.976,12,0,10.36,10.36,LEGIT
TMA.COM,KR,106,13,13,0,0,0,0,0,0,1,3,1,18.344,12,0,12.95,12.95,LEGIT
TMA.COM,LO,398,17,17,0,0,0,1,0,0,1,3,0,-35.008,21,0,38.85,38.85,LEGIT
VUHZRNB.COM,OO,644,18,18,0,0,0,1,1,0,1,3,1,-9.544,10,2,49.95,49.95,LEGIT
VUHZRNB.COM,VO,602,15,15,1,0,1,1,1,0,1,3,0,46.992,8,0,12.95,12.95,LEGIT
VUHZRNB.COM,EAO,648,0,0,0,0,0,1,1,0,1,1,0,28.632,9,0,38.85,38.85,LEGIT
XOSOP.COM,UO,432,17,17,1,0,1,0,0,0,2,3,1,-11.704,19,0,38.85,38.85,LEGIT
DPWITGYKPLJR.COM,ROM,430,14,14,0,0,1,0,0,0,1,3,0,1.152,7,0,12.95,12.95,LEGIT
ACYTF.COM,ROK,655,0,0,0,0,0,0,0,0,1,2,0,62.664,17,0,38.85,38.85,LEGIT
DEAJB.RR.COM,ROM,430,20,20,0,0,1,1,0,0,1,3,0,7.904,23,0,49.95,49.95,LEGIT
YOR.EDU,AR,649,8,8,0,0,1,1,1,0,1,0,1,-33.568,8,0,38.85,38.85,LEGIT
XOSOP.COM,AR,649,13,12,0,0,1,1,1,0,1,2,1,32.496,7,1,12.95,12.95,LEGIT
CQP.RR.COM,MO,685,18,18,0,0,0,0,0,0,2,3,0,-6.888,6,4,38.85,38.85,LEGIT
BRZWCURTY.NET,ROI,386,11,11,0,0,1,0,1,0,1,2,1,17.272,8,0,38.85,38.85,LEGIT
VUHZRNB.COM,SK,355,10,10,0,1,0,1,0,0,1,2,0,-1.248,20,0,31.08,31.08,LEGIT
VUHZRNB.COM,IO,664,21,21,0,0,0,1,1,0,1,0,0,14.144,21,2,38.85,38.85,LEGIT
WAJCTHFVP.NET,OO,644,11,11,1,0,1,1,1,0,1,3,0,39.248,10,0,12.95,12.95,LEGIT
XOSOP.COM,KR,105,14,14,1,0,0,1,1,0,1,0,0,25.048,8,2,49.95,49.95,LEGIT
BBDIMYPQVDMJ.COM,VO,602,13,13,1,0,0,0,0,0,1,3,0,-10.944,30,0,12.95,12.95,LEGIT
BWT.NET,NAO,166,16,16,0,0,0,0,0,0,1,4,0,-20.736,6,0,12.95,12.95,LEGIT
VCWGQDR.NET,KO,650,16,16,0,0,0,0,0,1,2,4,1,7.688,8,0,12.95,12.95,LEGIT
EZFFNHFI.ORG,NAO,166,22,22,0,0,1,0,0,0,1,3,0,32.0,18,0,25.9,25.9,LEGIT
BNIZLWLXLNPREMO.COM,MV,369,11,11,0,1,0,0,0,0,2,2,0,0.312,26,0,38.85,38.85,LEGIT
NEKSXUK.NET,VO,601,14,14,0,0,1,0,0,0,1,2,0,-26.72,8,0,38.85,38.85,LEGIT
RVRSMTJBUIRW.COM,VO,600,14,14,0,0,1,1,0,0,1,3,0,20.992,16,0,31.08,31.08,LEGIT
VUHZRNB.COM,SO,693,18,18,0,0,0,0,0,0,1,3,1,39.344,24,0,11.65,11.65,LEGIT
TMA.COM,LO,398,13,13,0,0,1,1,0,0,1,3,1,-6.384,8,0,12.95,12.95,LEGIT
PGSEQQPW.NET,SO,693,10,10,0,0,0,1,1,0,1,1,1,21.216,21,0,38.85,38.85,LEGIT
TMA.COM,CO,672,16,16,0,0,0,0,0,0,1,0,1,-31.312,16,0,38.85,38.85,LEGIT
WAJCTHFVP.NET,PO,614,20,20,0,0,1,1,1,0,2,3,1,-35.952,11,0,38.85,38.85,LEGIT
TMA.COM,MV,369,11,11,0,0,1,0,0,0,1,3,0,-28.768,12,0,12.95,12.95,LEGIT
TCN.COM,KR,122,23,23,0,0,1,1,1,0,1,2,0,-15.48,7,5,38.85,38.85,LEGIT
GDYGFWD.NET,MV,369,14,14,0,0,0,1,1,0,2,2,1,14.96,19,0,49.95,49.95,LEGIT
TPB.RR.COM,VO,600,7,7,0,0,1,1,0,0,2,2,0,32.424,6,0,12.95,12.95,LEGIT
PGSEQQPW.NET,KR,122,14,14,0,0,1,0,0,0,2,0,0,-4.36,7,0,12.95,12.95,LEGIT
HFPE.NET,RONO,362,14,14,0,1,0,1,0,0,1,3,1,-28.328,22,0,49.95,49.95,LEGIT
UNWAQHGUPKBSEWUBVAPZK.COM,VO,600,17,17,0,0,0,0,0,0,1,4,0,-12.752,33,0,0.0,0.0,LEGIT
XZXDQOGHY.NET,NO,630,6,6,0,0,1,0,0,0,1,2,1,45.36,10,0,12.95,12.95,LEGIT
IOLREAAIGL.COM,KR,111,14,14,0,0,0,0,1,0,1,3,0,63.608,28,0,38.85,38.85,LEGIT
VUHZRNB.COM,ROM,430,16,16,1,0,0,1,0,0,1,2,0,35.616,10,0,49.95,49.95,LEGIT
BWT.NET,AK,656,18,18,0,0,0,1,1,0,1,3,0,-32.296,15,0,49.95,49.95,LEGIT
XOSOP.COM,VO,602,14,14,0,0,0,1,1,0,1,3,1,33.376,20,4,38.85,38.85,LEGIT
PGSEQQPW.NET,MO,685,16,16,0,0,1,0,0,0,2,3,0,-11.288,20,0,12.95,12.95,LEGIT
BWT.NET,AO,675,22,22,0,0,1,1,1,0,1,3,0,-7.44,9,3,25.9,25.9,LEGIT
JPK.EDU,KAO,688,21,21,1,0,1,1,1,0,1,3,1,31.624,9,9,25.9,25.9,LEGIT
NOTGJO.COM,LM,127,13,13,0,0,1,0,0,0,1,2,1,50.296,12,0,12.95,12.95,LEGIT
TMA.COM,AK,656,11,11,0,0,0,0,0,0,1,3,1,-14.0,23,0,12.95,12.95,FRAUD
ACYTF.COM,BO,308,21,21,0,0,1,0,0,0,1,3,0,32.776,6,0,38.85,38.85,LEGIT
TXHMXWMCQ.NET,MO,685,18,18,0,0,0,0,0,0,1,3,1,-64.584,19,0,12.95,12.95,LEGIT
TMA.COM,LM,128,13,13,0,0,0,1,1,0,1,2,0,-3.632,19,0,12.95,12.95,LEGIT
VUHZRNB.COM,MO,685,22,22,1,0,0,1,0,0,1,3,0,47.136,23,0,12.95,12.95,LEGIT
IXPTQCBXM.COM,KR,111,15,15,0,0,1,1,1,0,1,3,1,11.528,8,0,49.95,49.95,LEGIT
TCN.COM,LM,127,14,14,0,0,0,1,1,0,1,3,0,5.6,18,3,38.85,38.85,LEGIT
MZJ.UCHICAGO.EDU,LM,127,9,9,0,0,0,1,1,0,1,3,0,27.072,23,0,12.95,12.95,LEGIT
VUHZRNB.COM,MO,685,8,8,1,0,1,0,0,0,1,3,1,27.08,9,9,12.95,12.95,LEGIT
XOSOP.COM,SO,693,21,21,1,0,1,1,0,0,1,2,0,45.28,12,4,12.95,12.95,LEGIT
TMA.COM,KR,121,13,13,0,0,1,1,1,0,2,3,1,-39.984,7,0,25.9,25.9,LEGIT
VCWGQDR.NET,KR,105,15,14,0,0,1,0,0,0,2,3,1,-18.456,9,0,12.95,12.95,LEGIT
VUHZRNB.COM,LO,398,20,20,0,0,0,0,0,0,1,3,0,59.96,22,6,12.95,12.95,LEGIT
MHLFBI.RR.COM,SP,193,23,23,0,0,1,1,1,0,1,2,0,32.184,27,0,25.9,25.9,LEGIT
TMA.COM,LM,128,18,18,0,0,1,1,0,0,2,3,0,-2.272,10,0,25.9,25.9,LEGIT
VUHZRNB.COM,MO,685,10,10,0,0,0,1,0,0,1,3,1,61.36,19,0,38.85,38.85,LEGIT
TMA.COM,VO,602,14,14,0,0,1,1,1,0,3,2,0,-11.648,22,0,38.85,38.85,LEGIT
WAJCTHFVP.NET,PO,614,10,10,0,0,0,1,1,0,1,3,1,-6.72,8,6,49.95,49.95,LEGIT
VUHZRNB.COM,CO,672,20,20,0,0,1,0,1,0,1,3,1,-25.512,13,0,12.95,12.95,LEGIT
XOSOP.COM,IO,664,16,16,0,0,0,0,1,0,1,3,0,16.152,20,0,38.85,38.85,LEGIT
WAJCTHFVP.NET,MO,685,8,8,0,0,0,1,0,0,1,2,0,-11.16,26,0,38.85,38.85,LEGIT
TCN.COM,RONO,362,17,17,0,0,1,0,0,0,1,3,0,49.848,7,0,12.95,12.95,LEGIT
QGFALMCP.RR.COM,MO,685,6,6,0,0,1,0,0,0,1,3,0,8.336,6,1,38.85,38.85,LEGIT
IGODLG.COM,LO,398,13,13,0,0,0,0,0,0,1,3,1,26.688,7,0,38.85,38.85,LEGIT
BWT.NET,AO,675,15,15,0,0,0,0,0,0,1,3,1,-40.104,13,0,38.85,38.85,LEGIT
XOSOP.COM,SK,355,20,20,0,0,0,0,0,0,1,3,0,21.608,24,6,12.95,12.95,LEGIT
TMA.COM,UO,432,20,20,0,0,1,0,0,0,1,3,0,42.688,6,0,12.95,12.95,LEGIT
TMA.COM,MO,685,5,5,0,0,1,1,1,1,2,3,1,4.336,8,0,12.95,12.95,LEGIT
WVMMBYU.NET,KR,120,21,21,0,0,0,0,0,0,2,3,1,10.464,7,4,11.01,11.01,LEGIT
XOSOP.COM,KR,114,19,19,1,0,0,0,0,0,1,3,0,25.584,9,2,49.95,49.95,FRAUD
TMA.COM,MO,685,1,1,0,0,1,1,1,1,4,4,0,28.16,7,6,12.95,12.95,LEGIT
BRZWCURTY.NET,KR,117,15,15,0,0,0,1,1,0,2,3,1,7.768,22,1,38.85,38.85,LEGIT
VUHZRNB.COM,LO,398,14,14,0,0,0,0,1,0,1,2,1,51.824,21,2,12.95,12.95,LEGIT
TMA.COM,MO,685,16,16,0,0,1,0,0,0,1,3,0,3.368,9,0,25.9,25.9,LEGIT
TMA.COM,ROK,655,18,18,0,0,1,1,1,0,1,2,0,21.304,9,4,38.85,38.85,LEGIT
OKKJITU.ANG,AAO,687,8,8,1,0,0,0,0,0,1,3,1,52.992,8,0,12.95,12.95,FRAUD
QGFALMCP.RR.COM,MO,685,18,18,0,0,0,1,1,0,1,3,1,47.608,21,0,12.95,12.95,LEGIT
XOSOP.COM,MO,685,21,21,0,1,1,0,0,0,1,0,0,31.104,13,0,38.85,38.85,LEGIT
EAYROLLTBU.COM,SO,693,21,21,0,0,0,0,0,0,1,1,0,-16.84,19,0,38.85,38.85,LEGIT
VUHZRNB.COM,AO,675,17,17,1,0,0,0,0,0,1,2,1,-38.864,25,1,12.95,12.95,LEGIT
XOSOP.COM,PO,614,11,11,0,0,1,1,1,0,1,2,0,15.488,7,0,38.85,38.85,LEGIT
PDUFEPXNU.NET,YAO,629,9,9,0,0,0,1,1,0,2,3,1,-24.616,11,0,38.85,38.85,LEGIT
FCQNDLYHT.COM,VO,601,16,15,0,0,0,0,0,0,1,3,0,35.584,9,0,12.95,12.95,LEGIT
XOSOP.COM,IO,664,1,1,0,0,1,0,0,0,1,3,0,6.384,21,0,38.85,38.85,LEGIT
TMA.COM,RONO,362,16,16,0,0,1,0,0,0,1,3,1,37.464,16,0,10.36,10.36,LEGIT
XOSOP.COM,NAO,166,14,14,1,0,0,0,0,0,1,0,1,29.632,10,1,12.95,12.95,LEGIT
TCN.COM,NAO,166,12,13,0,0,1,1,1,0,1,3,1,-41.784,10,0,38.85,38.85,LEGIT
ZOZMFJO.NET,NNO,606,8,8,0,0,1,0,0,0,1,2,0,0.344,9,9,59.4,59.4,LEGIT
QZQGJNOH.ATT.NET,ROK,655,17,17,0,0,1,1,1,0,1,3,1,-16.408,26,0,38.85,38.85,LEGIT
XOSOP.COM,NAO,166,16,16,0,0,0,0,1,0,1,2,0,-0.288,21,6,12.95,12.95,LEGIT
GUKNOZO.COM,UBAO,669,12,12,0,0,0,0,0,0,1,3,0,2.728,17,0,38.85,38.85,LEGIT
TMA.COM,CO,672,14,14,0,0,1,0,1,0,3,2,0,30.984,9,2,38.85,38.85,LEGIT
WACCCQXX.NET,AAO,687,6,6,0,0,1,0,0,0,1,3,1,8.552,20,0,38.85,38.85,LEGIT
KMGGDHAB.COM,LO,398,11,11,0,0,1,0,0,0,1,0,1,-31.6,7,0,12.95,12.95,LEGIT
XOSOP.COM,VO,601,18,18,1,0,0,1,1,0,1,4,1,-4.088,10,2,38.85,38.85,LEGIT
XZXDQOGHY.NET,SO,693,13,13,0,0,0,0,0,0,1,3,0,29.304,23,0,12.95,12.95,LEGIT
XOSOP.COM,LM,127,22,22,0,0,1,1,0,0,1,2,1,12.232,22,0,31.08,31.08,LEGIT
TGRXNMB.NET,VO,602,13,13,0,0,0,1,1,0,1,3,1,-11.688,20,1,12.95,12.95,LEGIT
CQP.RR.COM,MO,685,16,16,0,0,1,1,1,0,1,3,1,-55.096,9,0,38.85,38.85,LEGIT
IIZMVHPNLGHLTKTSO.COM,ROD,367,11,11,0,0,0,0,0,0,1,3,0,39.96,25,0,34.95,34.95,LEGIT
VUHZRNB.COM,VO,602,12,12,0,0,0,0,0,0,1,1,0,4.656,21,0,38.85,38.85,LEGIT
NVRYGFIBJ.COM,AO,675,18,18,0,0,0,1,0,0,1,3,1,-21.4,24,0,38.85,38.85,LEGIT
FCKKJBUFQL.NET,TR,667,13,13,0,0,0,1,1,0,1,0,1,-54.448,21,0,49.95,49.95,LEGIT
XOSOP.COM,TO,625,11,11,1,0,0,0,0,0,1,3,1,6.168,8,1,10.36,10.36,LEGIT
VUHZRNB.COM,",O",634,6,6,0,0,0,0,0,0,1,3,0,37.568,11,0,12.95,12.95,LEGIT
BLBAHW.COM,ROB,452,8,8,0,0,0,0,0,0,1,3,1,28.248,23,0,12.95,12.95,LEGIT
TMA.COM,ROK,655,13,13,0,0,1,1,1,0,1,3,1,5.536,19,0,33.67,33.67,LEGIT
ACYTF.COM,KR,114,16,16,0,0,0,0,0,0,1,2,1,28.304,20,0,12.95,12.95,LEGIT
VUHZRNB.COM,ROK,655,23,23,0,0,1,0,0,0,1,2,0,47.48,10,0,10.36,10.36,LEGIT
VUHZRNB.COM,BO,308,11,11,1,0,1,1,0,0,1,3,0,37.84,10,0,31.08,31.08,LEGIT
WAJCTHFVP.NET,NO,630,20,20,0,0,1,1,0,0,1,2,0,-6.408,8,1,10.36,10.36,LEGIT
TMA.COM,SK,356,17,17,0,0,0,0,0,0,1,3,0,6.608,11,7,38.85,38.85,LEGIT
TMA.COM,KR,105,16,16,1,0,0,0,0,1,1,4,1,22.896,12,0,25.9,25.9,LEGIT
VUHZRNB.COM,KR,110,15,15,0,0,1,1,1,0,1,0,0,34.088,9,9,12.95,12.95,LEGIT
VUHZRNB.COM,KR,117,0,0,0,0,0,1,1,0,1,2,0,31.848,21,0,11.65,11.65,LEGIT
TMA.COM,ROM,430,20,20,0,0,0,0,0,0,1,3,1,-2.592,17,0,25.9,25.9,LEGIT
TMA.COM,KR,122,10,10,0,0,1,1,1,0,1,0,1,-51.288,8,0,38.85,38.85,LEGIT
MRDEUZ.COM,KR,116,16,16,1,0,1,1,0,0,1,3,0,34.848,8,2,38.85,38.85,LEGIT
NEKSXUK.NET,LO,398,11,11,0,0,0,1,0,0,1,3,0,40.16,24,0,12.95,12.95,LEGIT
CEYVSB.COM,KR,118,12,12,0,0,1,0,0,1,1,3,0,-10.888,9,9,10.36,10.36,LEGIT
TMA.COM,SK,355,8,8,0,0,1,0,1,0,1,3,0,-33.584,8,3,12.95,12.95,LEGIT
TMA.COM,LM,128,12,12,0,0,1,0,0,0,1,3,0,-16.76,7,0,38.85,38.85,LEGIT
XOSOP.COM,ROK,655,16,16,0,0,1,1,0,0,2,3,0,41.368,9,0,10.36,10.36,LEGIT
TMA.COM,KR,122,23,23,0,0,0,1,1,0,2,3,0,-13.632,18,2,12.95,12.95,LEGIT
XZXDQOGHY.NET,KR,112,0,0,0,0,0,1,0,0,1,3,0,-38.136,21,3,49.95,49.95,LEGIT
XZXDQOGHY.NET,KR,118,14,14,0,0,1,0,0,0,1,2,0,-17.968,8,0,12.95,12.95,LEGIT
XOSOP.COM,VO,600,9,8,0,0,1,1,0,0,1,2,0,9.648,10,0,11.01,11.01,LEGIT
VUHZRNB.COM,OO,644,23,23,0,0,1,1,0,0,2,2,1,35.28,13,5,12.95,12.95,LEGIT
TMA.COM,ROK,655,16,16,0,0,1,1,1,0,2,2,0,20.816,7,0,12.95,12.95,LEGIT
BWT.NET,IO,664,19,19,0,0,1,0,0,0,2,3,0,9.648,25,4,12.95,12.95,LEGIT
NEKSXUK.NET,CO,672,16,16,0,0,1,0,0,1,3,2,0,18.28,11,0,36.26,36.26,LEGIT
BWT.NET,YO,150,11,11,0,0,1,0,1,0,1,3,0,39.544,12,0,12.95,12.95,LEGIT
YKQNPPOMT.ORG,VO,601,18,18,0,0,1,1,1,0,1,2,0,17.896,9,0,13.45,13.45,LEGIT
WXYCHNOCJU.COM,SK,355,20,20,0,0,1,0,0,0,1,3,1,39.328,7,1,38.85,38.85,LEGIT
XZXDQOGHY.NET,MO,685,9,9,0,0,1,1,1,0,1,3,1,-7.896,11,4,38.85,38.85,LEGIT
TMA.COM,ROK,655,10,10,1,0,0,0,1,0,1,0,0,13.04,16,0,12.95,12.95,LEGIT
GNLBWDYIU.NET,YO,151,21,21,0,0,0,0,0,0,1,3,0,-29.496,20,0,12.95,12.95,LEGIT
XOSOP.COM,KR,102,19,19,1,0,1,1,1,0,2,2,0,44.752,8,2,12.95,12.95,LEGIT
VUHZRNB.COM,OO,644,15,15,0,0,1,0,0,0,1,2,0,34.696,19,0,38.85,38.85,LEGIT
QA.RR.COM,EAO,648,1,1,1,0,1,1,1,0,2,2,0,-13.368,10,3,12.95,12.95,LEGIT
TMA.COM,LO,398,7,7,1,0,1,0,0,0,1,3,0,25.288,9,2,38.85,38.85,LEGIT
TMA.COM,KR,102,0,0,0,0,0,1,0,0,1,2,0,19.728,11,0,12.95,12.95,LEGIT
TCN.COM,MV,369,11,11,1,0,1,0,0,0,1,2,0,-47.088,13,0,12.95,12.95,LEGIT
TMA.COM,PO,614,11,11,0,0,1,1,1,0,2,1,1,-2.224,10,0,31.08,31.08,LEGIT
PGSEQQPW.NET,PO,614,8,8,0,0,1,1,0,0,1,3,0,21.984,23,0,12.95,12.95,LEGIT
VUHZRNB.COM,KR,117,19,19,0,0,0,0,0,0,1,2,0,35.0,7,0,49.95,49.95,LEGIT
XZXDQOGHY.NET,LM,127,13,13,0,0,1,1,1,0,1,3,1,-0.392,7,0,12.95,12.95,LEGIT
XOSOP.COM,AO,675,0,0,0,0,1,0,1,0,2,4,0,-2.576,8,0,12.95,12.95,LEGIT
XOSOP.COM,AO,675,14,14,0,0,1,1,0,0,1,3,1,43.648,26,2,11.01,11.01,LEGIT
JCUGPLKAWQ.COM,ROK,655,22,22,0,0,1,1,1,0,1,0,0,-51.304,26,0,12.95,12.95,LEGIT
TMA.COM,PO,614,16,16,0,0,0,1,1,0,1,3,1,40.096,17,0,31.08,31.08,LEGIT
QGFALMCP.RR.COM,MO,685,13,13,0,0,1,0,0,0,1,0,0,7.36,8,0,25.9,25.9,LEGIT
NEKSXUK.NET,KR,109,10,10,1,0,1,1,0,0,1,2,0,3.136,8,0,49.95,49.95,LEGIT
XOSOP.COM,KR,116,12,12,0,0,1,1,0,0,1,3,0,-21.864,6,2,38.85,38.85,LEGIT
BWT.NET,JAO,679,10,10,0,0,0,1,0,0,1,3,0,15.616,9,0,31.08,31.08,LEGIT
XZXDQOGHY.NET,KR,123,23,23,0,0,0,0,0,0,1,3,0,7.032,6,0,12.95,12.95,LEGIT
